item_id,brand_id,code,floss_name,rgb,order,color_id,inv_qty,wish_qty
98917602,27219674,704,NULL,"{""b"": 24, ""g"": 97, ""r"": 74}",248,NULL,0,0
98918134,89495731,238,NULL,"{""b"": 33, ""g"": 69, ""r"": 22}",135,NULL,0,0
98919444,27219674,3859,NULL,"{""b"": 65, ""g"": 72, ""r"": 137}",398,NULL,0,0
98953816,27219674,166,NULL,"{""b"": 59, ""g"": 153, ""r"": 155}",274,NULL,0,0
98986231,32095163,891,NULL,"{""b"": 144, ""g"": 165, ""r"": 162}",474,NULL,0,0
99071606,27219674,727,NULL,"{""b"": 92, ""g"": 183, ""r"": 201}",343,NULL,0,0
99083037,32095163,576,NULL,"{""b"": 26, ""g"": 103, ""r"": 160}",186,NULL,0,0
99097775,27219674,899,NULL,"{""b"": 120, ""g"": 111, ""r"": 201}",42,NULL,0,0
99118541,27219674,844,NULL,"{""b"": 50, ""g"": 50, ""r"": 50}",442,NULL,0,0
99215493,27219674,3774,NULL,"{""b"": 150, ""g"": 158, ""r"": 178}",404,NULL,0,0
99386341,89495731,483,NULL,"{""b"": 163, ""g"": 169, ""r"": 168}",272,NULL,0,0
99459624,89495731,1118,NULL,"{""b"": 175, ""g"": 156, ""r"": 252}",86,NULL,0,0
99583215,27219674,946,NULL,"{""b"": 7, ""g"": 31, ""r"": 154}",355,NULL,0,0
99612511,89495731,261,NULL,"{""b"": 145, ""g"": 211, ""r"": 169}",148,NULL,0,0
99667651,32095163,186,NULL,"{""b"": 48, ""g"": 103, ""r"": 194}",125,NULL,0,0
99844666,89495731,565,NULL,"{""b"": 9, ""g"": 80, ""r"": 97}",312,NULL,0,0
99966278,27219674,21,NULL,"{""b"": 77, ""g"": 88, ""r"": 132}",402,NULL,0,0
